id,timestamp,operatingSystem,numberOfInstances,instanceName,vcpu,cpuUsage,memory,memoryUsage,networkPerformance,storageType,numberOfVolume,storageSize,numberOfALB,costPerMonth
196,2023-10-25 11:03:38,Linux,3,r5.2xlarge,4,4.407604,32,33.614991,Up to 10 Gigabit,EBS only,8,836,2,2536.04
197,2023-09-23 14:25:35,Linux,10,r5.4xlarge,8,11.397926,64,73.592916,Up to 10 Gigabit,EBS only,5,834,1,6405.9
198,2023-02-28 09:10:58,Linux,1,r5.4xlarge,8,26.505231,64,16.920695,Up to 10 Gigabit,EBS only,5,778,3,1543.57
199,2023-07-23 01:22:51,Linux,1,m5.2xlarge,8,7.323487,32,72.69795,Up to 10 Gigabit,EBS only,4,365,5,579.62
200,2023-09-25 15:19:47,Linux,7,c5.2xlarge,4,83.246475,16,88.051664,Up to 10 Gigabit,EBS only,5,176,1,1444.98
201,2023-06-17 03:02:17,Linux,6,m5.2xlarge,8,81.047709,32,38.828086,Up to 10 Gigabit,EBS only,10,38,1,1298.92
202,2023-10-19 22:31:48,Linux,3,c5.12xlarge,16,59.955666,128,66.028771,12 Gigabit,EBS only,9,275,5,3775.2
203,2023-03-23 08:50:13,Linux,6,r5.4xlarge,8,78.313393,64,33.197855,Up to 10 Gigabit,EBS only,3,965,5,3945.72
204,2023-12-29 14:55:05,Linux,6,t3.medium,2,34.557451,4,41.211016,Up to 5 Gigabit,EBS only,2,623,5,452.3
205,2023-12-03 19:48:57,Linux,1,c5.2xlarge,4,72.938401,16,31.491687,Up to 10 Gigabit,EBS only,8,107,5,396.3
206,2023-06-12 10:31:16,Linux,2,r5.4xlarge,8,79.011964,64,41.482988,Up to 10 Gigabit,EBS only,7,661,2,2267.36
207,2023-09-19 10:27:40,Linux,7,c5.12xlarge,16,31.066685,128,94.423179,12 Gigabit,EBS only,9,241,2,7871.24
208,2023-01-25 21:57:12,Linux,1,r5.4xlarge,8,56.286415,64,33.462903,Up to 10 Gigabit,EBS only,4,929,3,1498.33
209,2023-03-07 21:18:51,Linux,3,t3.xlarge,4,88.082135,16,9.645505,Up to 5 Gigabit,EBS only,10,77,5,457.3
210,2023-07-30 08:15:49,Linux,8,t3.medium,2,77.174641,4,5.261437,Up to 5 Gigabit,EBS only,10,289,2,922.52
211,2023-04-27 09:36:21,Linux,9,t3.xlarge,4,65.026089,16,83.821315,Up to 5 Gigabit,EBS only,10,983,4,3327.1
212,2023-07-21 13:11:18,Linux,8,r5.2xlarge,4,16.636518,32,74.69549,Up to 10 Gigabit,EBS only,9,740,4,3857.36
213,2023-10-18 14:03:08,Linux,3,r5.4xlarge,8,95.371477,64,21.259575,Up to 10 Gigabit,EBS only,2,931,3,2080.63
214,2023-08-23 04:06:35,Linux,6,m5.2xlarge,8,70.454639,32,23.423908,Up to 10 Gigabit,EBS only,2,700,4,1564.12
215,2023-08-28 06:13:30,Linux,10,t3.xlarge,4,33.243782,16,7.357794,Up to 5 Gigabit,EBS only,3,777,2,1463.06
216,2023-01-05 00:20:38,Linux,8,r5.4xlarge,8,74.037607,64,80.100776,Up to 10 Gigabit,EBS only,1,443,1,4372.54
217,2023-06-11 18:19:01,Linux,3,t3.xlarge,4,12.575579,16,24.063152,Up to 5 Gigabit,EBS only,2,142,4,330.94
218,2023-07-09 21:53:33,Linux,9,m5.2xlarge,8,75.121192,32,15.539898,Up to 10 Gigabit,EBS only,2,504,4,2062.26
219,2023-12-02 18:32:16,Linux,9,m5.2xlarge,8,17.836799,32,12.057,Up to 10 Gigabit,EBS only,9,662,3,3349.26
220,2023-07-04 05:25:06,Linux,1,r5.2xlarge,4,72.072933,32,32.794336,Up to 10 Gigabit,EBS only,4,835,1,1134.12
221,2023-04-05 17:43:31,Linux,4,t3.xlarge,4,19.419747,16,31.930186,Up to 5 Gigabit,EBS only,7,759,2,1724.18
222,2023-08-05 07:00:33,Linux,4,r5.4xlarge,8,20.733875,64,82.609175,Up to 10 Gigabit,EBS only,1,862,3,2352.8
223,2023-07-29 21:43:49,Linux,4,c5.2xlarge,4,50.189874,16,92.406854,Up to 10 Gigabit,EBS only,10,658,1,2405.76
224,2023-05-25 11:34:03,Linux,6,c5.12xlarge,16,7.138055,128,30.132585,12 Gigabit,EBS only,4,845,1,7142.2
225,2023-09-30 10:45:55,Linux,6,t3.xlarge,4,68.181019,16,34.354709,Up to 5 Gigabit,EBS only,6,468,4,1244.28
226,2023-02-13 08:37:23,Linux,1,m5.2xlarge,8,71.501251,32,61.921024,Up to 10 Gigabit,EBS only,7,988,1,1998.18
227,2023-03-17 16:15:15,Linux,6,t3.xlarge,4,42.292559,16,45.951163,Up to 5 Gigabit,EBS only,8,92,2,705.56
228,2023-10-07 07:04:11,Linux,4,t3.xlarge,4,75.269697,16,3.181467,Up to 5 Gigabit,EBS only,4,303,4,657.92
229,2023-09-10 02:40:36,Linux,3,c5.2xlarge,4,66.645698,16,7.916569,Up to 10 Gigabit,EBS only,8,32,5,587.78
230,2023-05-10 12:45:26,Linux,7,r5.2xlarge,4,31.563047,32,98.057081,Up to 10 Gigabit,EBS only,1,53,2,1873.82
231,2023-10-19 20:23:57,Linux,4,c5.2xlarge,4,74.862356,16,15.130337,Up to 10 Gigabit,EBS only,1,226,3,753.72
232,2023-09-24 01:33:20,Linux,8,t3.medium,2,76.276891,4,65.622461,Up to 5 Gigabit,EBS only,10,653,5,1868.92
233,2023-02-18 03:37:41,Linux,6,r5.4xlarge,8,80.545361,64,31.066752,Up to 10 Gigabit,EBS only,6,809,3,4455.06
234,2023-03-13 06:29:01,Linux,7,r5.2xlarge,4,8.696341,32,59.880112,Up to 10 Gigabit,EBS only,10,711,2,3708.64
235,2023-10-14 05:01:12,Linux,1,c5.2xlarge,4,58.485091,16,86.841903,Up to 10 Gigabit,EBS only,1,849,5,394.48
236,2023-10-10 18:45:53,Linux,5,c5.12xlarge,16,68.349977,128,16.734048,12 Gigabit,EBS only,2,509,1,5484.18
237,2023-06-15 12:13:08,Linux,10,t3.xlarge,4,81.799964,16,99.478942,Up to 5 Gigabit,EBS only,8,199,4,1270.92
238,2023-02-03 09:29:05,Linux,4,t3.xlarge,4,97.447965,16,55.39792,Up to 5 Gigabit,EBS only,9,256,3,941.84
239,2023-07-13 10:09:59,Linux,5,r5.2xlarge,4,7.504669,32,74.644295,Up to 10 Gigabit,EBS only,9,674,1,2905.76
240,2023-10-13 15:19:45,Linux,8,c5.12xlarge,16,12.696719,128,37.832115,12 Gigabit,EBS only,3,788,1,8965.84
241,2023-04-14 08:01:42,Linux,10,t3.xlarge,4,96.564385,16,12.409143,Up to 5 Gigabit,EBS only,3,393,5,1163.54
242,2023-10-01 18:42:57,Linux,6,r5.2xlarge,4,63.27685,32,28.275662,Up to 10 Gigabit,EBS only,1,431,5,1706.38
243,2023-11-22 16:19:07,Linux,5,r5.4xlarge,8,37.666075,64,11.942579,Up to 10 Gigabit,EBS only,3,760,3,3253.65
244,2023-12-03 21:04:20,Linux,4,m5.2xlarge,8,64.697431,32,21.746463,Up to 10 Gigabit,EBS only,7,119,2,1016.66
245,2023-08-25 04:16:51,Linux,10,c5.12xlarge,16,9.889736,128,73.244236,12 Gigabit,EBS only,6,783,5,11660.48
246,2023-06-12 12:02:36,Linux,6,t3.medium,2,73.139761,4,97.484406,Up to 5 Gigabit,EBS only,2,261,1,264.06
247,2023-10-25 14:34:19,Linux,3,t3.medium,2,65.378663,4,79.088235,Up to 5 Gigabit,EBS only,10,459,3,1257.57
248,2023-08-10 22:51:09,Linux,7,c5.12xlarge,16,42.265856,128,21.746685,12 Gigabit,EBS only,2,119,3,7369.18
249,2023-08-04 09:29:37,Linux,2,r5.2xlarge,4,15.254422,32,64.62279,Up to 10 Gigabit,EBS only,9,828,4,2468.96
250,2023-05-03 09:30:27,Linux,2,r5.2xlarge,4,89.145696,32,60.936757,Up to 10 Gigabit,EBS only,9,929,2,2705.3
251,2023-11-29 00:02:31,Linux,9,c5.12xlarge,16,36.159491,128,45.751568,12 Gigabit,EBS only,2,491,3,9650.42
252,2023-07-20 16:26:04,Linux,6,t3.xlarge,4,55.625647,16,50.00926,Up to 5 Gigabit,EBS only,7,104,3,703.48
253,2023-01-01 04:23:53,Linux,7,r5.4xlarge,8,69.952361,64,99.02749,Up to 10 Gigabit,EBS only,6,389,4,4332.03
254,2023-03-04 21:13:56,Linux,2,c5.2xlarge,4,61.14222,16,44.183907,Up to 10 Gigabit,EBS only,7,332,4,951.72
255,2023-07-02 03:53:56,Linux,8,r5.2xlarge,4,12.907951,32,77.272493,Up to 10 Gigabit,EBS only,1,588,5,2278.64
256,2023-04-11 06:35:55,Linux,5,r5.4xlarge,8,73.502527,64,15.150591,Up to 10 Gigabit,EBS only,10,645,3,4337.85
257,2023-10-01 06:09:54,Linux,9,t3.xlarge,4,97.24997,16,18.591209,Up to 5 Gigabit,EBS only,8,342,4,1482.66
258,2023-01-03 16:32:34,Linux,1,m5.2xlarge,8,59.783826,32,63.961317,Up to 10 Gigabit,EBS only,9,706,2,1852.06
259,2023-03-29 15:57:47,Linux,10,c5.12xlarge,16,58.981216,128,87.476188,12 Gigabit,EBS only,5,510,1,11102.0
260,2023-09-24 14:16:14,Linux,4,t3.xlarge,4,99.143387,16,53.227863,Up to 5 Gigabit,EBS only,1,792,4,548.72
261,2023-05-16 18:42:38,Linux,1,t3.xlarge,4,91.230417,16,75.593396,Up to 5 Gigabit,EBS only,10,953,5,2563.5
262,2023-04-03 07:37:11,Linux,7,t3.medium,2,70.342645,4,38.405881,Up to 5 Gigabit,EBS only,8,776,4,1763.81
263,2023-08-06 19:07:50,Linux,5,t3.medium,2,91.368809,4,8.538201,Up to 5 Gigabit,EBS only,7,498,3,1013.31
264,2023-06-15 13:49:36,Linux,10,r5.2xlarge,4,56.181772,32,9.359228,Up to 10 Gigabit,EBS only,5,274,3,3013.4
265,2023-03-11 04:32:35,Linux,3,m5.2xlarge,8,79.781029,32,50.572834,Up to 10 Gigabit,EBS only,10,478,1,1842.86
266,2023-07-13 12:37:36,Linux,6,r5.4xlarge,8,71.369587,64,79.639136,Up to 10 Gigabit,EBS only,10,681,3,4963.62
267,2023-09-05 19:29:11,Linux,10,t3.medium,2,85.0836,4,57.5726,Up to 5 Gigabit,EBS only,10,83,3,429.7
268,2023-08-13 02:31:23,Linux,10,t3.xlarge,4,82.068154,16,39.29237,Up to 5 Gigabit,EBS only,8,95,3,1054.6
269,2023-02-03 08:12:32,Linux,3,c5.2xlarge,4,23.646237,16,25.564857,Up to 10 Gigabit,EBS only,6,286,3,967.38
270,2023-04-10 13:30:14,Linux,5,c5.12xlarge,16,66.057409,128,26.736168,12 Gigabit,EBS only,3,423,2,5549.44
271,2023-03-09 01:11:31,Linux,5,t3.xlarge,4,12.581699,16,90.626641,Up to 5 Gigabit,EBS only,9,417,2,1404.28
272,2023-11-05 15:51:30,Linux,1,c5.2xlarge,4,87.84839,16,11.018893,Up to 10 Gigabit,EBS only,5,580,3,927.74
273,2023-04-06 00:02:44,Linux,7,r5.2xlarge,4,3.185981,32,84.488865,Up to 10 Gigabit,EBS only,9,107,3,2110.42
274,2023-04-24 00:17:09,Linux,9,c5.12xlarge,16,55.230832,128,10.968292,12 Gigabit,EBS only,4,520,5,9935.9
275,2023-09-26 11:37:27,Linux,7,c5.12xlarge,16,91.030274,128,65.038396,12 Gigabit,EBS only,7,567,1,8339.24
276,2023-09-15 11:51:55,Linux,6,t3.xlarge,4,47.61627,16,26.037299,Up to 5 Gigabit,EBS only,8,848,3,2278.04
277,2023-09-21 21:25:03,Linux,8,c5.2xlarge,4,66.179996,16,82.848342,Up to 10 Gigabit,EBS only,4,886,4,2311.36
278,2023-12-17 20:01:30,Linux,9,r5.4xlarge,8,11.538633,64,7.958585,Up to 10 Gigabit,EBS only,9,865,2,6813.63
279,2023-06-15 05:56:32,Linux,2,r5.2xlarge,4,58.926904,32,5.930651,Up to 10 Gigabit,EBS only,2,328,1,702.0
280,2023-03-14 04:43:18,Linux,1,r5.4xlarge,8,46.396573,64,17.086204,Up to 10 Gigabit,EBS only,7,382,1,1227.41
281,2023-11-20 10:12:26,Linux,4,t3.medium,2,4.601331,4,72.246904,Up to 5 Gigabit,EBS only,4,600,5,709.56
282,2023-08-31 20:22:58,Linux,6,r5.2xlarge,4,7.202985,32,44.956749,Up to 10 Gigabit,EBS only,1,575,3,1743.82
283,2023-09-13 06:48:53,Linux,10,t3.medium,2,41.106576,4,4.332823,Up to 5 Gigabit,EBS only,8,251,1,735.98
284,2023-06-26 20:06:08,Linux,2,r5.2xlarge,4,28.759704,32,69.877788,Up to 10 Gigabit,EBS only,6,197,1,838.76
285,2023-11-30 09:56:03,Linux,7,t3.medium,2,30.722738,4,13.166469,Up to 5 Gigabit,EBS only,5,999,5,1448.43
286,2023-01-11 06:21:18,Linux,2,r5.4xlarge,8,75.946807,64,51.632962,Up to 10 Gigabit,EBS only,9,213,4,1562.76
287,2023-12-29 06:56:14,Linux,8,r5.2xlarge,4,3.72432,32,91.998554,Up to 10 Gigabit,EBS only,10,94,5,2370.16
288,2023-05-05 10:32:23,Linux,5,t3.xlarge,4,86.055614,16,14.091229,Up to 5 Gigabit,EBS only,3,847,5,1089.16
289,2023-11-24 18:54:47,Linux,10,t3.xlarge,4,85.923533,16,94.857494,Up to 5 Gigabit,EBS only,8,324,1,1530.92
290,2023-01-30 22:49:11,Linux,10,t3.xlarge,4,81.724591,16,97.92564,Up to 5 Gigabit,EBS only,2,119,1,918.88
291,2023-09-22 00:53:53,Linux,2,c5.2xlarge,4,71.334555,16,66.3028,Up to 10 Gigabit,EBS only,4,484,2,850.84
292,2023-04-22 06:42:18,Linux,6,m5.2xlarge,8,54.390019,32,38.022703,Up to 10 Gigabit,EBS only,2,747,2,1588.56
293,2023-03-25 01:47:22,Linux,1,t3.xlarge,4,12.010548,16,4.796254,Up to 5 Gigabit,EBS only,10,629,5,1721.1
294,2023-08-13 00:32:23,Linux,6,c5.12xlarge,16,2.801558,128,83.684796,12 Gigabit,EBS only,6,640,3,7261.8
295,2023-04-09 11:27:31,Linux,1,m5.2xlarge,8,3.642235,32,23.347138,Up to 10 Gigabit,EBS only,7,778,1,1615.98
296,2023-01-10 20:53:55,Linux,5,t3.xlarge,4,18.980441,16,73.253718,Up to 5 Gigabit,EBS only,1,589,5,581.64
297,2023-12-21 05:51:35,Linux,9,r5.2xlarge,4,50.674862,32,54.317798,Up to 10 Gigabit,EBS only,9,405,5,3339.18
298,2023-09-07 06:26:04,Linux,9,t3.xlarge,4,85.688182,16,91.142196,Up to 5 Gigabit,EBS only,5,902,5,1943.9
299,2023-02-19 12:05:58,Linux,5,c5.12xlarge,16,86.54777,128,63.524617,12 Gigabit,EBS only,6,260,2,5625.1
300,2023-12-06 02:56:04,Linux,3,t3.medium,2,90.578553,4,58.899904,Up to 5 Gigabit,EBS only,1,93,2,88.35
301,2023-01-10 13:45:00,Linux,1,c5.2xlarge,4,68.984381,16,35.320454,Up to 10 Gigabit,EBS only,5,854,2,1283.94
302,2023-08-27 22:26:32,Linux,3,r5.2xlarge,4,43.42384,32,60.707604,Up to 10 Gigabit,EBS only,8,520,1,1878.76
303,2023-05-04 19:09:09,Linux,8,c5.2xlarge,4,68.56255,16,36.948598,Up to 10 Gigabit,EBS only,4,979,5,2408.08
304,2023-08-05 12:20:09,Linux,6,m5.2xlarge,8,97.163556,32,46.510412,Up to 10 Gigabit,EBS only,2,874,5,1654.6
305,2023-03-04 18:09:56,Linux,4,m5.2xlarge,8,72.09636,32,24.492081,Up to 10 Gigabit,EBS only,9,273,5,1438.9
306,2023-08-07 00:49:05,Linux,4,r5.4xlarge,8,5.258998,64,80.192954,Up to 10 Gigabit,EBS only,10,132,5,2471.88
307,2023-05-31 19:32:00,Linux,9,c5.2xlarge,4,97.790891,16,39.806537,Up to 10 Gigabit,EBS only,8,715,3,3050.86
308,2023-06-17 22:47:54,Linux,9,r5.4xlarge,8,18.365029,64,61.592345,Up to 10 Gigabit,EBS only,1,63,3,4805.91
309,2023-08-29 00:00:26,Linux,10,t3.xlarge,4,48.003203,16,70.923022,Up to 5 Gigabit,EBS only,4,223,3,1088.92
310,2023-09-16 22:35:20,Linux,5,t3.xlarge,4,43.4618,16,3.473964,Up to 5 Gigabit,EBS only,6,871,4,1787.26
311,2023-04-30 12:25:32,Linux,3,t3.xlarge,4,39.150277,16,84.877463,Up to 5 Gigabit,EBS only,3,657,4,769.56
312,2023-01-25 01:19:01,Linux,3,t3.medium,2,58.852339,4,66.159058,Up to 5 Gigabit,EBS only,2,959,2,562.85
313,2023-02-07 02:36:27,Linux,8,t3.medium,2,22.63135,4,26.59512,Up to 5 Gigabit,EBS only,8,477,4,1163.28
314,2023-08-08 14:56:58,Linux,6,c5.2xlarge,4,53.55621,16,45.073961,Up to 10 Gigabit,EBS only,6,347,3,1583.76
315,2023-01-27 04:01:05,Linux,5,c5.2xlarge,4,81.516954,16,53.394275,Up to 10 Gigabit,EBS only,7,766,4,2262.82
316,2023-04-30 18:57:02,Linux,6,c5.12xlarge,16,11.18572,128,36.859262,12 Gigabit,EBS only,5,549,1,6977.1
317,2023-05-28 14:00:07,Linux,2,r5.4xlarge,8,8.084319,64,67.99363,Up to 10 Gigabit,EBS only,6,843,5,2379.42
318,2023-01-02 00:43:13,Linux,4,r5.4xlarge,8,94.030069,64,98.554219,Up to 10 Gigabit,EBS only,4,125,5,2258.68
319,2023-03-21 14:07:05,Linux,6,c5.12xlarge,16,58.409647,128,23.368378,12 Gigabit,EBS only,9,458,2,7335.12
320,2023-01-31 11:24:27,Linux,4,t3.medium,2,8.831028,4,56.172169,Up to 5 Gigabit,EBS only,7,661,4,1288.58
321,2023-08-30 06:32:54,Linux,3,r5.4xlarge,8,36.623408,64,97.556816,Up to 10 Gigabit,EBS only,6,103,5,1757.19
322,2023-11-08 16:28:45,Linux,8,r5.4xlarge,8,55.880317,64,47.664952,Up to 10 Gigabit,EBS only,8,224,1,4723.28
323,2023-06-02 23:09:00,Linux,2,t3.medium,2,79.497773,4,4.657493,Up to 5 Gigabit,EBS only,5,10,1,55.78
324,2023-07-05 07:02:24,Linux,3,t3.medium,2,26.944835,4,36.90047,Up to 5 Gigabit,EBS only,4,501,2,585.21
325,2023-06-12 16:34:10,Linux,9,m5.2xlarge,8,73.674773,32,11.270988,Up to 10 Gigabit,EBS only,5,911,5,2984.48
326,2023-03-01 22:18:13,Linux,4,t3.medium,2,67.715718,4,7.303488,Up to 5 Gigabit,EBS only,9,802,4,1962.24
327,2023-10-24 16:20:03,Linux,3,t3.medium,2,36.307457,4,5.210423,Up to 5 Gigabit,EBS only,10,635,5,1715.17
328,2023-09-22 07:55:07,Linux,2,c5.2xlarge,4,77.15814,16,12.614662,Up to 10 Gigabit,EBS only,5,40,1,399.48
329,2023-06-26 20:43:49,Linux,3,r5.2xlarge,4,14.587374,32,8.165889,Up to 10 Gigabit,EBS only,5,699,1,1705.86
330,2023-05-14 20:24:26,Linux,8,r5.2xlarge,4,68.769928,32,42.338846,Up to 10 Gigabit,EBS only,5,998,2,3423.16
331,2023-01-03 07:00:49,Linux,8,r5.4xlarge,8,56.008292,64,16.208131,Up to 10 Gigabit,EBS only,8,700,2,5713.36
332,2023-08-12 17:27:59,Linux,10,m5.2xlarge,8,70.828381,32,25.232117,Up to 10 Gigabit,EBS only,1,565,1,2147.1
333,2023-09-28 02:17:20,Linux,9,c5.12xlarge,16,32.697546,128,17.265876,12 Gigabit,EBS only,10,845,4,11592.1
334,2023-06-28 12:55:08,Linux,7,m5.2xlarge,8,97.573831,32,37.98371,Up to 10 Gigabit,EBS only,8,797,4,3057.9
335,2023-10-10 15:18:48,Linux,8,c5.2xlarge,4,98.66046,16,73.221991,Up to 10 Gigabit,EBS only,2,495,5,1647.32
336,2023-01-21 21:25:12,Linux,7,m5.2xlarge,8,27.056151,32,53.00399,Up to 10 Gigabit,EBS only,1,204,1,1453.18
337,2023-04-19 00:01:41,Linux,7,m5.2xlarge,8,64.342729,32,65.382294,Up to 10 Gigabit,EBS only,4,861,1,2295.58
338,2023-05-05 23:00:56,Linux,9,c5.2xlarge,4,42.2361,16,52.573848,Up to 10 Gigabit,EBS only,7,199,1,1925.84
339,2023-02-05 14:46:16,Linux,9,m5.2xlarge,8,88.054551,32,18.788815,Up to 10 Gigabit,EBS only,4,729,5,2558.34
340,2023-10-27 06:50:26,Linux,4,c5.12xlarge,16,44.934809,128,98.149427,12 Gigabit,EBS only,4,633,1,4833.92
341,2023-06-03 19:02:00,Linux,1,r5.2xlarge,4,16.871181,32,40.373098,Up to 10 Gigabit,EBS only,1,387,4,366.34
342,2023-03-03 20:56:54,Linux,1,c5.2xlarge,4,42.97159,16,19.544144,Up to 10 Gigabit,EBS only,6,611,4,1126.9
343,2023-11-16 14:17:25,Linux,6,m5.2xlarge,8,27.73851,32,78.02062,Up to 10 Gigabit,EBS only,10,522,1,2557.32
344,2023-03-21 15:16:23,Linux,1,m5.2xlarge,8,30.214764,32,98.852305,Up to 10 Gigabit,EBS only,4,844,3,1077.78
345,2023-03-12 04:45:36,Linux,4,r5.4xlarge,8,22.706362,64,90.101495,Up to 10 Gigabit,EBS only,9,589,5,3506.94
346,2023-11-04 00:42:12,Linux,8,t3.medium,2,22.959524,4,45.175589,Up to 5 Gigabit,EBS only,6,338,2,698.4
347,2023-01-30 23:47:10,Linux,6,r5.2xlarge,4,52.983304,32,90.900377,Up to 10 Gigabit,EBS only,5,396,4,2109.12
348,2023-09-18 23:19:42,Linux,5,c5.2xlarge,4,37.301597,16,41.963972,Up to 10 Gigabit,EBS only,2,807,5,1288.34
349,2023-09-04 13:43:13,Linux,2,c5.12xlarge,16,46.347611,128,63.999554,12 Gigabit,EBS only,2,490,5,2342.6
350,2023-05-03 14:52:01,Linux,8,r5.2xlarge,4,1.49082,32,94.672868,Up to 10 Gigabit,EBS only,10,698,3,3940.56
351,2023-11-14 10:52:31,Linux,4,c5.2xlarge,4,22.336326,16,25.897546,Up to 10 Gigabit,EBS only,5,844,2,1792.16
352,2023-06-28 04:00:11,Linux,3,r5.4xlarge,8,5.740186,64,3.326624,Up to 10 Gigabit,EBS only,8,970,4,3614.11
353,2023-09-19 04:19:11,Linux,2,t3.medium,2,48.102384,4,85.073486,Up to 5 Gigabit,EBS only,1,721,3,230.24
354,2023-02-18 00:04:21,Linux,8,c5.12xlarge,16,85.845603,128,58.845253,12 Gigabit,EBS only,5,626,5,9165.0
355,2023-08-14 12:39:27,Linux,10,r5.2xlarge,4,59.193616,32,59.367312,Up to 10 Gigabit,EBS only,7,65,1,2775.5
356,2023-06-24 08:20:41,Linux,2,t3.medium,2,42.707509,4,68.469894,Up to 5 Gigabit,EBS only,7,599,4,1132.96
357,2023-08-15 13:02:42,Linux,5,t3.medium,2,84.05854,4,90.473193,Up to 5 Gigabit,EBS only,7,544,5,1097.03
358,2023-04-25 13:21:53,Linux,8,c5.2xlarge,4,72.567457,16,90.96727,Up to 10 Gigabit,EBS only,6,110,2,1561.52
359,2023-02-02 02:21:42,Linux,4,r5.2xlarge,4,11.879,32,17.74765,Up to 10 Gigabit,EBS only,6,858,5,2401.36
360,2023-03-29 21:21:32,Linux,7,c5.2xlarge,4,87.742554,16,42.967241,Up to 10 Gigabit,EBS only,5,119,2,1370.88
361,2023-12-24 08:43:14,Linux,1,r5.2xlarge,4,76.299869,32,96.080473,Up to 10 Gigabit,EBS only,8,649,2,1615.64
362,2023-12-05 17:14:22,Linux,7,c5.2xlarge,4,56.578075,16,89.76994,Up to 10 Gigabit,EBS only,10,102,4,1481.38
363,2023-04-15 02:29:27,Linux,8,r5.4xlarge,8,55.589164,64,23.340352,Up to 10 Gigabit,EBS only,10,375,4,5232.36
364,2023-08-20 07:32:46,Linux,10,t3.xlarge,4,81.692667,16,81.667776,Up to 5 Gigabit,EBS only,10,113,1,1150.8
365,2023-06-27 12:45:44,Linux,4,r5.2xlarge,4,11.976607,32,50.987809,Up to 10 Gigabit,EBS only,6,837,4,2368.6
366,2023-11-17 12:08:36,Linux,6,r5.4xlarge,8,56.092976,64,95.522493,Up to 10 Gigabit,EBS only,9,966,3,5453.46
367,2023-11-06 18:03:08,Linux,6,r5.4xlarge,8,38.244106,64,96.978179,Up to 10 Gigabit,EBS only,3,171,4,3326.4
368,2023-03-03 11:59:18,Linux,1,t3.xlarge,4,80.997141,16,63.934037,Up to 5 Gigabit,EBS only,7,197,5,444.24
369,2023-07-02 10:44:09,Linux,8,c5.12xlarge,16,26.025417,128,64.310646,12 Gigabit,EBS only,3,425,2,8682.7
370,2023-10-19 03:40:43,Linux,3,m5.2xlarge,8,45.603887,32,95.91452,Up to 10 Gigabit,EBS only,7,489,1,1490.04
371,2023-10-21 06:24:31,Linux,4,t3.medium,2,9.070407,4,76.920372,Up to 5 Gigabit,EBS only,6,543,1,932.64
372,2023-05-13 23:01:37,Linux,6,m5.2xlarge,8,74.962105,32,67.493305,Up to 10 Gigabit,EBS only,9,39,1,1291.38
373,2023-10-25 09:55:42,Linux,8,r5.2xlarge,4,77.521083,32,97.14447,Up to 10 Gigabit,EBS only,5,236,5,2432.56
374,2023-10-07 03:10:21,Linux,4,m5.2xlarge,8,77.164857,32,51.254091,Up to 10 Gigabit,EBS only,5,66,4,885.88
375,2023-04-03 07:19:09,Linux,1,t3.xlarge,4,7.151102,16,76.668963,Up to 5 Gigabit,EBS only,2,303,3,243.26
376,2023-04-30 02:22:31,Linux,2,t3.xlarge,4,13.392811,16,55.047457,Up to 5 Gigabit,EBS only,2,68,2,206.76
377,2023-05-11 02:53:21,Linux,10,t3.xlarge,4,28.218133,16,7.983834,Up to 5 Gigabit,EBS only,1,602,5,1013.52
378,2023-12-27 13:11:45,Linux,1,c5.2xlarge,4,80.120135,16,4.69425,Up to 10 Gigabit,EBS only,2,551,1,460.26
379,2023-02-15 17:21:35,Linux,6,m5.2xlarge,8,69.553189,32,7.313841,Up to 10 Gigabit,EBS only,2,170,5,1288.52
380,2023-03-29 11:22:36,Linux,10,t3.medium,2,18.154572,4,90.71383,Up to 5 Gigabit,EBS only,10,954,5,2694.3
381,2023-03-04 15:08:03,Linux,10,m5.2xlarge,8,79.153854,32,17.821121,Up to 10 Gigabit,EBS only,7,222,5,2404.24
382,2023-02-14 19:26:05,Linux,1,t3.medium,2,63.399839,4,1.73159,Up to 5 Gigabit,EBS only,5,939,1,1242.09
383,2023-03-08 22:59:05,Linux,6,c5.2xlarge,4,94.678127,16,29.327412,Up to 10 Gigabit,EBS only,2,858,3,1488.6
384,2023-06-03 00:38:33,Linux,10,t3.medium,2,31.385017,4,4.151685,Up to 5 Gigabit,EBS only,5,285,2,584.4
385,2023-04-03 16:46:16,Linux,2,m5.2xlarge,8,45.985561,32,52.684866,Up to 10 Gigabit,EBS only,1,242,1,462.96
386,2023-06-14 23:17:18,Linux,7,m5.2xlarge,8,36.324049,32,21.813016,Up to 10 Gigabit,EBS only,2,909,4,1872.82
387,2023-03-15 11:13:58,Linux,10,r5.4xlarge,8,22.921903,64,11.407941,Up to 10 Gigabit,EBS only,8,48,5,5421.54
388,2023-11-23 14:40:58,Linux,3,m5.2xlarge,8,87.437637,32,8.072298,Up to 10 Gigabit,EBS only,7,537,3,1577.4
389,2023-08-04 08:54:38,Linux,7,t3.xlarge,4,90.611509,16,86.913336,Up to 5 Gigabit,EBS only,1,99,1,625.64
390,2023-04-22 18:29:37,Linux,1,t3.medium,2,27.105953,4,85.379472,Up to 5 Gigabit,EBS only,6,270,3,442.59
391,2023-07-22 03:14:17,Linux,8,t3.xlarge,4,32.173623,16,89.421723,Up to 5 Gigabit,EBS only,2,266,5,823.92
